"","DenverFINRISKHacky_Final","Metformin_121_6","PTeam","SB2_Final_Submission","TristanF_Final_Submission","UTK_Bioinformatics_Final_Submission","Yuanfang_Guan_and_Hanrui_Zhang_Final_Submission"
"Simulated_6053",0.0399080022525824,0.125337746440216,0.925539481776613,0.00995041427789323,0.329055546281075,0.117145000699898,0.458256111446647
"Simulated_329",0.0431117565461189,0.114070482713895,0.987921491028693,0.0226637631068567,0.355076890641835,0.347385414166836,0.482994797993219
"Simulated_6252",0.00693628074194945,0.0926904021195355,0.99483381019868,0.00833396309805889,0.232751224912397,0.0408749387200075,0.458182194944372
"Simulated_3229",0.018937506756615,0.0891260592330653,0.901403855924271,0.00860672203784174,0.281632960558171,0.153233090624895,0.454048550357395
"Simulated_572",0.000785972461284405,0.0821819353560615,0.976937989678316,0.00222113119645095,0.157639835480321,0.0736298897933253,0.459205936325085
"Simulated_5893",0.00708709518668629,0.0839775240578374,0.930138781185658,0.00544870385474083,0.227891529601476,0.0578563014094249,0.453640267814837
"Simulated_5941",0.0155316275460027,0.102787730989393,0.978519667352996,0.00807189726785873,0.254464802445356,0.0275039050867993,0.454048550357395
"Simulated_3060",0.177798284024269,0.145900252964103,0.831931705751797,0.0815629746670193,0.538051559856608,0.24863611224149,0.500746302988972
"Simulated_4361",0.18299808627062,0.554745542252185,0.630406182314089,0.21345135953747,0.587343575819468,0.264566850902228,0.523097562986863
"Simulated_2503",0.0214460927226772,0.0964907652672906,0.885624515335455,0.00792073873467636,0.300811846558501,0.0340067420312664,0.457434765943603
"Simulated_5934",0.00081782414749455,0.0873705001474486,0.932617589646227,0.00110519896659789,0.0993976174533455,0.0715478341157696,0.453825803747304
"Simulated_5885",0.0111781974334468,0.0993111073701201,0.89916036045672,0.00274110165068142,0.24451179568706,0.120046027937895,0.480739649384373
"Simulated_6337",0.048974390952882,0.101441763998817,0.837996363344653,0.00589808106649847,0.327219540790837,0.308259277087973,0.455698716001771
"Simulated_6349",0.00344245232457018,0.086312279387427,0.837559162499667,0.00218197646023288,0.134525683265754,0.145030332887946,0.462078623148231
"Simulated_4384",0.0329290800108537,0.098956669249106,0.938356017862396,0.0120868263107425,0.337215755371286,0.110554051394416,0.461293660892779
"Simulated_4418",0.238454478045633,0.199273097465037,0.924378960879215,0.164723395495603,0.624866874801339,0.266858424732887,0.520832080451346
"Simulated_2867",0.166736049607746,0.475905384019887,0.970196807230527,0.0433304313654649,0.507505872013881,0.13609466749256,0.495127254377473
"Simulated_539",0.00579409230160363,0.0882947414101359,0.724203813140092,0.00149830876445589,0.142873360131335,0.166170844903497,0.451908594506393
"Simulated_3677",0.106365546865696,0.124305252813348,0.970771719656657,0.0254736723488117,0.453218538590511,0.124441487310487,0.473798156183576
"Simulated_6254",0.0485467072471183,0.0952021178039917,0.492143754846646,0.0146699545319336,0.373451321712588,0.52089720541652,0.454573034175486
"Simulated_3684",0.000688253552870346,0.110255524018135,0.900926544910021,0.00162864828490816,0.0643780092567647,0.104862145791425,0.462694081986385
"Simulated_6050",0.0933703884918222,0.484790038181774,0.955065914378158,0.0273640947202713,0.468349565430524,0.165117915264043,0.485686549669114
"Simulated_38",0.00559146131442943,0.0956110235364316,0.520392010054281,0.00430211051973484,0.249109912328583,0.170365723983889,0.459205936325085
"Simulated_6393",0.00678344813013798,0.479198570200969,0.906686365216462,0.00920255894430855,0.272185335961264,0.252541203395696,0.495904036439523
"Simulated_3666",0.049733187126855,0.14224614490685,0.913065219135225,0.0418237746440346,0.515351559658109,0.204782972554994,0.496535968252496
"Simulated_567",0.00546883140941492,0.106631565559512,0.695127951439953,0.00149161366786932,0.163353276825955,0.426872911025688,0.472622233862137
"Simulated_6351",0.109005779163273,0.128862903137334,0.947788592667862,0.0202620608724932,0.472032354430865,0.1023330655454,0.494266869826856
"Simulated_6019",0.0178535837841699,0.10919364907026,0.982601545578522,0.00865705472984168,0.330789729357795,0.128593861260786,0.480143666225267
"Simulated_6248",0.125339054746258,0.165254613617135,0.890451105703667,0.102411472924819,0.482894336034765,0.250595900737628,0.460288906606209
"Simulated_4414",0.0928009360716299,0.111413036570336,0.974476562291092,0.0239170556628279,0.454059695984721,0.114484932789237,0.467167579314065
"Simulated_5920",0.0249295915526406,0.104009407324019,0.963452950771451,0.0108763906275431,0.308866829542127,0.0742507770589779,0.46537229396626
"Simulated_6028",0.00395432003476643,0.103593642504585,0.700514747172235,0.00617972896304264,0.199308457963911,0.217743769754681,0.453825803747304
"Simulated_2498",0.000321508371190551,0.0901681022291904,0.940572773217105,0.0021793339568269,0.145635194346662,0.103141657216421,0.457566736106218
"Simulated_4371",0.201154618590877,0.557084801870608,0.987429472952377,0.357799744501804,0.733898446952722,0.316132052118402,0.565386980254806
"Simulated_579",5.99911580421208e-05,0.0970921210550886,0.895986309062225,0.00293754603393459,0.0773454239769331,0.265349442880882,0.453825803747304
"Simulated_469",0.0035894150466198,0.112933999926549,0.567981388881462,0.00247594788503869,0.208943573227343,0.167974486039676,0.476354231002949
"Simulated_4364",0.0258468796143885,0.110679500598713,0.839937695537074,0.00246790018046184,0.247264500605715,0.0965018549358486,0.45446537755178
"Simulated_5884",0.0171581370046952,0.0945709777838609,0.930071930903548,0.0131465552028683,0.279975964760883,0.199474896411896,0.470648469954243
"Simulated_5902",0.114001081973679,0.134210594839006,0.774562130652191,0.0315275030389037,0.577132179007309,0.533585733797521,0.511576440548146
"Simulated_4373",0.0695557028483263,0.130164150551224,0.854023049977271,0.0219164243285406,0.387351166639931,0.228302703086411,0.47236414075977
"Simulated_4398",0.000819028451900993,0.095526544530462,0.96011444768297,0.00140332377412367,0.0569120044836469,0.102942549641974,0.452909827509016
"Simulated_5966",0.000198888921558034,0.0847609419630634,0.978638660855149,0.000751509622502589,0.0504740820860772,0.123258903771858,0.452802062366591
"Simulated_5945",0.0326428469637569,0.112897921480242,0.869779661470171,0.00690799071483539,0.315438542418089,0.157469725523248,0.460072633373041
"Simulated_5910",1.07547653050277e-05,0.0923527427286154,0.958649089499158,0.000621711917998202,0,0.143320919967624,0.453825803747304
"Simulated_467",0.144597263201499,0.110324853094164,0.652656630210979,0.0644598763945992,0.542148203618936,0.136525044124487,0.513004004779128
"Simulated_6279",0.000930314178968557,0.102885389238397,0.959534187234269,0.00172565483008225,0.118436586159782,0.114127157554673,0.459918244886204
"Simulated_1",0.350454797889817,0.636348817131611,0.953190095462204,0.709646612260497,0.928736258888214,0.436810395075749,0.650583892449577
"Simulated_6371",0.0877950971026292,0.124112028987538,0.874670428109207,0.071653520237107,0.532609097312378,0.26529201096559,0.530040372144419
"Simulated_4392",0.0796623474314852,0.144273192831185,0.976789582052036,0.0303580291440915,0.439198959009918,0.165297959312613,0.483633936549512
"Simulated_2516",0.255767635521685,0.518704683455312,0.826694654651443,0.204019306811578,0.688884442291735,0.214561485215632,0.579235075078865
"Simulated_6249",0.0164091556630795,0.489539618242233,0.825314864828729,0.0193122484720283,0.283678817546493,0.172895089173821,0.469792474158833
"Simulated_552",0.00363955660468779,0.0903353558741799,0.889047249779394,0.00246754889872203,0.168532108915456,0.0805255605718737,0.452802062366591
"Simulated_5897",0.244235299619755,0.199309079899386,0.88745086504265,0.220580168799627,0.620037589897864,0.174602897625735,0.517823720693919
"Simulated_5896",0.11963982972963,0.173019614087145,0.920442816268684,0.0622638142440628,0.538417087692741,0.131882443502239,0.499221594685948
"Simulated_6048",0.00894367799050453,0.0938483942881415,0.881199026659892,0.0023645653743789,0.200110327822442,0.265915063469693,0.458409318187852
"Simulated_5999",0.0104777579936914,0.486452003434242,0.877939406904296,0.0333161572133718,0.381637724586402,0.322279825245344,0.559538571109112
"Simulated_6033",0.182267917673471,0.164669595208859,0.991219883947911,0.0386880339010858,0.559510552125469,0.191175675871117,0.528133892957134
"Simulated_5909",0.0643250735871901,0.117939520869651,0.966794127871219,0.0151855191950735,0.400696596414054,0.1247129688138,0.463636244024428
"Simulated_6271",0.0243522861189238,0.0918574138989406,0.883052116479931,0.00656090729509107,0.27012122046885,0.104970713062056,0.453024808976683
"Simulated_6360",0.0477585501610918,0.476489875204348,0.504083215231169,0.0231384752113862,0.391073880167709,0.473618299106624,0.476238253430814
"Simulated_6247",0.0152110260677075,0.0934668208901326,0.984038826643847,0.00747547991470132,0.298138064857001,0.11672275187563,0.462402905574437
"Simulated_577",0.00575788549687024,0.0838738260069355,0.865679065165655,0.00384258516285341,0.128085303388032,0.112374332993317,0.452802062366591
"Simulated_6241",0.0725363985166705,0.115019304366782,0.967716661764313,0.0210452725970532,0.43364248816908,0.250973301576641,0.478093256255181
"Simulated_6238",0.115192525564756,0.143574472891371,0.965478514319331,0.034048711246171,0.456280975495409,0.286637787054794,0.47845952781426
"Simulated_6092",0.195642641737637,0.228982703537319,0.940183704575233,0.141349726412759,0.583906585287687,0.307277242801892,0.522483683725428
"Simulated_6228",0.00810529009019095,0.442443278285006,0.920863973045966,0.00238381022622347,0.225339394210892,0.133423283719845,0.455640591647205
"Simulated_6239",0.0465044850585617,0.110401390651117,0.893891221220953,0.0168527360137877,0.455821001532901,0.234806343338151,0.490510833394505
"Simulated_6373",0.172366026017389,0.515599629055624,0.966851619113833,0.186489451878851,0.64495785760449,0.247289299614813,0.567526973913399
"Simulated_6245",0.0478911515661998,0.137140720270932,0.871684894510255,0.06220658306031,0.471296374984774,0.204024675089099,0.489163580246419
"Simulated_4326",0.121105171701374,0.151239593886016,0.960867181859508,0.0698666501911166,0.533478024413707,0.12647705449675,0.486003592640138
"Simulated_3709",0.228424331311806,0.549148166204041,0.941163729710939,0.245684096740372,0.693616485268287,0.421848635720549,0.593558206571459
"Simulated_4332",0.0278226447170897,0.0934543881671916,0.976609086290344,0.00976806703833111,0.346207118340836,0.188900486004605,0.454873660094339
"Simulated_3700",0.119040360780757,0.165271953338625,0.988142096959649,0.0776740965315161,0.488342766470437,0.0723886416825502,0.469717650149656
"Simulated_3707",0.155097978175051,0.165437276839768,0.934060218734122,0.0733359372307824,0.512826670205889,0.156492474264108,0.490980460249683
"Simulated_4342",0.0707429312875826,0.11825551666318,0.760504853330482,0.0229598603878115,0.390354449253688,0.14125919600003,0.473624575298678
"Simulated_4319",0.0516351358530281,0.120570335879131,0.983992031446374,0.012976100238371,0.359980610596446,0.0959680869385882,0.474285549047326
"Simulated_2170",0.0156565309566888,0.0977138552927437,0.66484209963366,0.0083218361478723,0.277832897130331,0.213448809252067,0.461196811169814
"Simulated_4341",0.32718953932761,0.574537127040644,0.920476241409739,0.206887135902159,0.638910146858636,0.31081264317535,0.535410479144131
"Simulated_4337",0.142224798754419,0.52842604825764,0.965257908388374,0.130071149684777,0.605603375363496,0.270125075864015,0.544912266830864
"Simulated_4331",0.01746646940601,0.109590051900432,0.97739791961922,0.0118259683990291,0.326518295558668,0.156125565729902,0.481655625622661
"Simulated_475",0.0684694671999779,0.476816862492923,0.929182822151511,0.0226639395663147,0.496624429242666,0.0896264595072624,0.489895374556351
"Simulated_4317",0.120656879360071,0.15214948535198,0.96539160895259,0.0387867345711764,0.485741757592392,0.127243986177059,0.47749115124946
"Simulated_4344",0.0704185328942362,0.127111968167765,0.989318661924754,0.0114103418821111,0.398754110783549,0.0771840937849809,0.464303307770809
"Simulated_3701",0.15882671533898,0.154052910216931,0.891927159932617,0.0509024063336916,0.501026932725828,0.264630982994762,0.504112936518281
"Simulated_744",0.0649404026760363,0.167293237253159,0.954258362970292,0.0502997695845877,0.441457258398375,0.102544169543111,0.473507277542744
"Simulated_759",0.274790052100677,0.179960587699166,0.900540150279434,0.110272946829301,0.630617971949464,0.456841141096445,0.521787033617192
"Simulated_745",0.199483906240087,0.202402850662015,0.934107013931599,0.0732011728348808,0.592842182846464,0.250440394651155,0.523736149119855
"Simulated_746",0.0160021924185548,0.0998314013652799,0.70743241436479,0.0074778702688254,0.236541305113527,0.467477312323116,0.458485644312925
"Simulated_752",0.0428448023782194,0.127513498645265,0.815310051608419,0.0353669692940467,0.393846990291409,0.225304971633676,0.471043796397075
"Simulated_748",0.0670500877017106,0.131430336081877,0.981995882022623,0.0228149092380662,0.445899813629856,0.0923713707441823,0.467705715044675
"Simulated_6333",0.0531997097633176,0.134334602709402,0.661337807845551,0.0490568399302862,0.461921921183789,0.499850174091487,0.502706156698667
"Simulated_6315",0.013635881264106,0.100314510034922,0.88968099045378,0.00901814153291292,0.282053273104037,0.197549868459995,0.461164732877009
"Simulated_2159",8.25737119792202e-05,0.0929042527192409,0.968917292830976,0.00213096302802007,0.106953068593057,0.202432551477233,0.460941986266917
"Simulated_6332",0.286040364874706,0.639763734160218,0.775853678102521,0.211590641661586,0.714851305720094,0.382150855747671,0.579478880628145
"Simulated_648",0.0654703071095177,0.102581586695009,0.671845335187315,0.0235137934923991,0.446196748373003,0.342249795575423,0.488420698334766
"Simulated_6377",0.0959695052913347,0.140243160766217,0.950418482765998,0.0502105551084313,0.441036105119721,0.0799164625872413,0.462535179536172
"Simulated_647",0.0102889710407554,0.0981485150587499,0.955495761692115,0.00900738609102991,0.32364324084608,0.0581241525296612,0.461780191715162
"Simulated_6326",0.164963292792364,0.569213686740655,0.918841752012193,0.217826391927928,0.644094901107097,0.42375577798603,0.54149603205132
"Simulated_6380",0.00855525191232935,0.116389400859297,0.657258603631307,0.00915002046539659,0.30676411068303,0.134229256879478,0.518947242411699
"Simulated_6012",0.175694739256677,0.164142066457416,0.727590448431694,0.103370285725292,0.611196046752222,0.422137309597456,0.551483130123693
"Simulated_6379",0.0414223446279885,0.127699726560833,0.920698184346337,0.0471108147475021,0.513612404305496,0.210801963943783,0.531103371055357
"Simulated_6004",9.4241425707199e-05,0.090311878669388,0.984002727491511,0.00131366996429172,0.0891369892774766,0.0776895504547825,0.469810264505998
"Simulated_3301",0.363843080366509,0.585046916918647,0.600081557344171,0.377107793365836,0.664437078687507,0.402557303429936,0.594343765702588
"Simulated_6013",0.231075298130344,0.183413755643568,0.893927320373292,0.0272483157973568,0.559196318673749,0.226412474063577,0.513078253058364
"Simulated_6017",0.0249552444144203,0.0862194839402148,0.953035002807713,0.00717724421577681,0.360028753171122,0.0832828114286112,0.462605301452106
"Simulated_6002",0.113563338500722,0.148273719299416,0.852715458459235,0.0497086852276101,0.484650602117438,0.163583636726001,0.483481382346864
"Simulated_6005",0.140714580136659,0.150182048946319,0.986081771265076,0.0252177284875148,0.490323846530551,0.144375116502606,0.494220916898488
"Simulated_6008",0.186130045086436,0.177073199745701,0.931767254057812,0.0677058837864268,0.582306318010562,0.19357913740494,0.520801062356718
"Simulated_6135",0.0960022181961041,0.127790944781489,0.919750247346043,0.0444392159823469,0.469961963107222,0.17850905037377,0.483839660392041
"Simulated_6133",0.0127326425745819,0.101388185049122,0.901069604513732,0.00618236621627566,0.295082170872414,0.186494612279443,0.46342664695515
"Simulated_6134",1.6011990990656e-05,0.0810166206386771,0.922584699307431,0.00157564590634141,0.0294256580861582,0.111030028082294,0.453825803747304
"Simulated_6305",0.0772667744870539,0.120412511671993,0.981847474396342,0.0283023574136472,0.445283273604342,0.0760126272878237,0.470266820893939
"Simulated_6311",0.00336435695713676,0.0927775669741516,0.952540310720112,0.00249464397913557,0.159024053779204,0.137990419220206,0.454978473143787
"Simulated_742",0.0013232947283894,0.0909063954188155,0.934843704040431,0.00256526765858023,0.113419493178354,0.116731948356548,0.453825803747304
"Simulated_2501",0.179995371728922,0.138940904000908,0.855738428216168,0.0206722166304926,0.528518059055907,0.119740687862408,0.511229119037896
"Simulated_2153",0.00458720784891612,0.0884016465842818,0.806710431318021,0.00312999589017582,0.192312873612493,0.00455689080561245,0.454664009195549
"Simulated_701",0.0430564816878582,0.511148427463561,0.66747332673744,0.0318819150540059,0.390918338349886,0.16927552700073,0.467220894185459
"Simulated_670",0.150303537460289,0.571434312265038,0.574572826697328,0.0326065492614025,0.490440822419457,0.400477025453998,0.485772615011814
"Simulated_6047",0.11248104024125,0.124725017855218,0.942771478995642,0.035197844269536,0.4907410240851,0.0678979136646812,0.473798156183576
"Simulated_4375",0.0698983845939384,0.131870669060216,0.753215498569403,0.0464373671275317,0.466616109611538,0.207909604543142,0.488054491440513
"Simulated_702",0.00071858864681953,0.090612504615196,0.980590689092707,0.00279662604676789,0.155520355017508,0.0671733851670015,0.460941986266917
"Simulated_714",0.0111974879692793,0.086633816740397,0.996065192395111,0.00283432362281499,0.223294143323274,0.0994982055996527,0.454035400816582
"Simulated_6030",7.2972699354668e-05,0.0904479739240125,0.98251998823435,0.00124014969631026,0.0990276093604641,0.0789801577592817,0.459918244886204
"Simulated_730",0.0092430990437616,0.097430591778953,0.856000481322031,0.00504547883344397,0.262912846251534,0.0761917022265623,0.454664009195549
"Simulated_684",0.0740099332821021,0.118890634721031,0.694837821215606,0.0330519134687577,0.476271901884818,0.395612035254728,0.496019893988057
"Simulated_706",0.16018301575059,0.565263541543187,0.962571864053265,0.0306067539313768,0.55885094258229,0.102198797702313,0.497944339098658
"Simulated_726",0.0317898112166695,0.110775615111539,0.929298473139557,0.0327901713161652,0.425016893983443,0.0583258848362792,0.468321173882829
"Simulated_676",0.031726932018541,0.0971767294514151,0.883435837099234,0.0174612895901971,0.36716007492216,0.146574110184474,0.467069457791599
"Simulated_682",0.108126235881639,0.135365815669644,0.936144610530257,0.0922218512277024,0.450459259783127,0.203421110682807,0.474521380164154
"Simulated_2813",0.0467248016143981,0.133522258285837,0.991321496376714,0.0198489775663451,0.43961261587098,0.0319849333391437,0.475437356402442
"Simulated_738",0.117528312093262,0.162372772146364,0.962113271118004,0.0865878768033056,0.563056433793949,0.261750566765651,0.52618826454154
"Simulated_708",0.219193066603586,0.574907608288552,0.945990320079152,0.184473503274925,0.70415032991427,0.297474568374432,0.571580662572963
"Simulated_700",0.00106949430739158,0.10275923523656,0.668714067973366,0.00308581713588507,0.1740199818941,0.147778258373032,0.467846827147723
"Simulated_2630",0.00745925296024329,0.107492772900895,0.923456426986122,0.00276601201213456,0.238514725878758,0.011249725422803,0.461020724224986
"Simulated_655",0.21012197851902,0.206826277178765,0.906552664652246,0.117434309210903,0.550474451507775,0.20413642163718,0.507214721757103
"Simulated_2305",0.000452155706331402,0.0946420700436547,0.997276519506913,0.00240150904617609,0.145773929703915,0.0510443458324781,0.475190397083779
"Simulated_662",0.016596834848177,0.120606302431734,0.670408054121987,0.00581985467601887,0.276800841495361,0.152583515619207,0.462166068651089
"Simulated_649",0.000213913683807686,0.0902897142311289,0.968108404417466,0.00151594425902202,0.0551872936098217,0.146726622910926,0.453825803747304
"Simulated_4292",0.205193945575281,0.505258759415518,0.807837527074366,0.117029522384061,0.600603595596961,0.240413963394552,0.543698761470073
"Simulated_6391",5.64870055974767e-05,0.0867254386767604,0.890809423215766,0.000898813338883198,0.0526394344231972,0.121493881950315,0.453825803747304
"Simulated_4281",0.0275392585816998,0.108429240719065,0.70890980559938,0.00925377805847882,0.300013764256044,0.341447078686091,0.459845510129561
"Simulated_6389",0.0318738249391635,0.0893971627168582,0.955196940931091,0.0118498049559371,0.36535924075641,0.0531800311889426,0.466068224788976
"Simulated_4293",0.000664346059837976,0.0947402116969347,0.929616011979571,0.00443036870311697,0.121509656172919,0.0969688295063599,0.469810264505998
"Simulated_4285",0.116288103289927,0.158675112846194,0.919835815707142,0.106826108442974,0.557458616106307,0.256280471818905,0.519189598605691
"Simulated_4283",0.146165926778997,0.172091043905842,0.910884562932855,0.0890564862969213,0.496438259966079,0.186647973146422,0.492331066626007
"Simulated_4288",0.0192839805250157,0.104317265925347,0.946732358210552,0.00682729376275915,0.243414631041559,0.119192009334503,0.454573142694205
"Simulated_4278",0.0079009929715359,0.115394491663698,0.778059737412091,0.00271107116348135,0.188893270124421,0.334113777732906,0.45321034490915
"Simulated_5975",0.225260712049338,0.166128427452327,0.866429125330909,0.0939770659999911,0.555743345767809,0.138734585968022,0.487985605608743
"Simulated_5971",0.18918058525425,0.171990670944068,0.888856057972564,0.0472550253613596,0.5612977505138,0.178023129614005,0.487156262036621
"Simulated_4312",0.00602770917956325,0.0895764293375179,0.946297831376849,0.00180938055813917,0.178354969041398,0.175465461924005,0.459918244886204
"Simulated_4303",0.0106557001309034,0.094999241795856,0.964058614327353,0.00461624606302824,0.206353309037404,0.101822977831015,0.453640267814837
"Simulated_4310",0.428568526656074,0.677411506412536,0.847106719790357,0.791646800498585,0.851905124842553,0.66722538098134,0.662427144300632
"Simulated_4307",0.141318692356414,0.149140289114924,0.954691552798354,0.0569344484381836,0.547985134019322,0.247529348791988,0.525552862239816
"Simulated_485",0.161150018823372,0.54477428296824,0.903767681899618,0.150727612234815,0.563657539629812,0.348675412037452,0.524903632470562
"Simulated_449",3.147509128674e-05,0.0852295280032533,0.914225740032623,0.000731498872076464,0.0181069847470028,0.0463472686068394,0.462694081986385
"Simulated_2625",0.00217407743039244,0.126678532490466,0.649204481642912,0.00356789293981141,0.146063710915299,0.349378939374329,0.468559135708842
"Simulated_452",0.0838591624934476,0.108269193162666,0.878919432040003,0.0150370155249675,0.41878383945708,0.0653087897365099,0.462601467630043
"Simulated_6161",0.361635654804029,0.672612508864148,0.790870925475309,0.341816670767579,0.680060585275336,0.434602790014885,0.550611678207626
"Simulated_490",0.0492182411124282,0.472242995046955,0.884367730031823,0.0224473551896051,0.416100191899214,0.183501601138017,0.513941153330422
"Simulated_3719",0.0316093980085887,0.0969288067988242,0.990832152311683,0.0146159935980723,0.377926784364908,0.0967016136967467,0.465450354117826
"Simulated_529",0.0191715650746224,0.0926665864254168,0.904587266358265,0.00932285651732512,0.316841072019313,0.0533494159711057,0.460869251510274
"Simulated_462",0.0199933684857843,0.0859113785963158,0.966974623632912,0.00657027806604593,0.278362684860468,0.0342922600824093,0.453024808976683
"Simulated_526",0.0418627999814614,0.106656880972705,0.883832927774956,0.0054654606013661,0.347479009834504,0.166386589105924,0.475516521027275
"Simulated_463",0.0311912228675728,0.0987336275422132,0.967423857528679,0.00964749498308881,0.35795582367453,0.0841947889376002,0.466961692649174
"Simulated_497",0.0668426365455297,0.125024328287582,0.937636708826912,0.0162174488448037,0.360487123226079,0.211161834484846,0.471343345294647
"Simulated_6158",0.000587537133938891,0.0946531593619026,0.965486536353184,0.00104975032426569,0.138181751252274,0.0631683643657676,0.459918244886204
"Simulated_476",0.0335452689601404,0.124065754149538,0.982307404337247,0.00939549925222138,0.355604819745057,0.175550855759292,0.465944797655032
"Simulated_455",0.0473025027990193,0.101719062291043,0.928486242211943,0.0155325919115217,0.363502577963306,0.103124934084061,0.46342664695515
"Simulated_519",0.023707111271458,0.0962823859972384,0.864535925341605,0.00846651546784893,0.342231006743129,0.178871737175204,0.497579045175585
"Simulated_3292",0.122062195756977,0.157201972591653,0.412831243147846,0.0530191002474952,0.472029778040102,0.179296973427785,0.469651362055785
"Simulated_448",0.0491417219692821,0.111901542980208,0.973774634328957,0.014745855792386,0.390492292925987,0.171034856825389,0.468010161395698
"Simulated_512",0.000200741254809592,0.0893360907563106,0.911980907559431,0.00141448772927721,0.0646080761876776,0.099701721733067,0.447908950289438
"Simulated_3718",0.010696727530373,0.0873836014893822,0.984259432574807,0.00690619002965653,0.234695764419907,0.0964874338922475,0.46004414177333
"Simulated_6159",0.00383236798470546,0.0916896583880324,0.400717972029842,0.0036138160466157,0.219419763195001,0.327363537204945,0.466322118844698
"Simulated_491",0.0131307450552776,0.0911470528553031,0.933390378907399,0.00202248378485859,0.186425874260688,0.139071646062811,0.459020400392618
"Simulated_486",0.0638581743998934,0.113924076137027,0.827046287135331,0.019438770700142,0.420635771835082,0.16519129493294,0.470136967705887
"Simulated_511",0.0244970755368187,0.100090267588337,0.867268764874188,0.00771741669298931,0.277821113376822,0.119758466580079,0.453024808976683
"Simulated_498",0.218389917786187,0.555818382013895,0.961797737786453,0.168868646106208,0.6342172386078,0.258082165916464,0.536582888363887
"Simulated_2494",0.286789329251153,0.579538449196749,0.487385351766184,0.135133914132596,0.650415816010091,0.417407983300277,0.614056837192318
"Simulated_524",0.000536366616094424,0.116169395948476,0.877689386849213,0.00804278030637806,0.255123018356622,0.217202232552437,0.521257496352087
"Simulated_477",0.0344717374875725,0.104000898349435,0.840402973500547,0.0149413352159556,0.334381673815137,0.205775627648677,0.461509437714239
"Simulated_447",0.120609901757171,0.49602138946336,0.951349038692943,0.197989009081826,0.694766196008537,0.270389584459922,0.591153555493381
"Simulated_6152",0.00153014077624592,0.0849605846770598,0.915471829291119,0.00213556186230979,0.111446250288655,0.0709377122997388,0.453825803747304
"Simulated_3256",0.237864801690507,0.547177501630229,0.916741984651175,0.120186721742163,0.580643323402802,0.208087484017742,0.508162034406159
"Simulated_532",0.13975943067447,0.16950103788089,0.983918496136054,0.0670963851745243,0.532109864719834,0.165069721700704,0.491597718470606
"Simulated_3721",0.01167856290831,0.448545006889078,0.929054469609863,0.0200788778981961,0.35404594664633,0.139553504631635,0.527063728731475
"Simulated_6147",0.007372750829157,0.0913788005246099,0.704186164665615,0.00435647890674495,0.256972172548591,0.198478984999699,0.461780191715162
"Simulated_518",0.0366476032338353,0.107380543949114,0.855385458726636,0.0114388015454954,0.344885866102133,0.0518697875577146,0.462402905574437
"Simulated_1929",0.0141634368183128,0.464418502082999,0.917736716848945,0.0204711519710555,0.368006957634022,0.0824467248690515,0.482370909494179
"Simulated_6211",0.0078724736896379,0.0903768993724832,0.825134369067038,0.0110915361947365,0.292968901884075,0.0976457911045854,0.461780191715162
"Simulated_6051",0.000172162990097821,0.102057476107572,0.961416691178437,0.0018889859627762,0.172730793664941,0.123521918525855,0.469167171510418
"Simulated_4302",0.108647144842289,0.523044308240928,0.877078375270743,0.0414552455152547,0.483637235954408,0.0823802659311231,0.471918548695622
"Simulated_4308",0.0262819463588837,0.113672013887964,0.916870337192821,0.00457642927558355,0.265660063111559,0.279037913397716,0.462510670716862
"Simulated_4298",0.0860724477520286,0.143754771388445,0.706452389229083,0.0544552999637454,0.473890922644701,0.208969699801276,0.498937754722134
"Simulated_6220",0.392897476177637,0.650068495608027,0.8823154263711,0.631664048995428,0.808858757034954,0.371907508411746,0.63726657316469
"Simulated_6221",0.382274165516051,0.300720727690279,0.972202315693773,0.318060239032623,0.745937850835413,0.359110816438983,0.589001102324774
"Simulated_6009",0.0859415141843896,0.127533821762609,0.785637885391878,0.0486276046387143,0.475751261173349,0.125466355848238,0.50075684877637
"Simulated_6104",0.347491926954579,0.57244716567752,0.699205818648555,0.328466222793849,0.711808639240024,0.43572681996976,0.565811037656074
"Simulated_6102",0.115480362870176,0.50272990958345,0.666708559510122,0.115770987844396,0.482955777776394,0.24753654836299,0.506185174187074
"Simulated_6103",0.0312601889434771,0.103303203029805,0.812918148514587,0.0115321695540862,0.332785520320582,0.11807961148686,0.465450354117826
"Simulated_2637",0.00263806202338847,0.0995667325136904,0.980120063106667,0.00508836638302013,0.166248481160787,0.0768951410903846,0.453825803747304
"Simulated_6129",0.0893579179138575,0.179065627650538,0.811293686659358,0.06780552559341,0.455509675445757,0.220321022341086,0.48336756672799
"Simulated_1880",0.0926239929949715,0.142696056788658,0.940452442709308,0.02306416521979,0.457392031061404,0.20214659894302,0.47487677794817
"Simulated_1878",0.2524139782128,0.196853260423823,0.981703077786989,0.127261560910214,0.61864975410633,0.110629001134596,0.532710879412407
"Simulated_3302",0.193687743281919,0.590299991849242,0.746439553974918,0.119154560567096,0.583751389337311,0.274490763162144,0.536582578950459
"Simulated_3572",0.223004412403316,0.17652984180781,0.944677380538545,0.0986137484673136,0.587576527343957,0.268897065164545,0.527141627228034
"Simulated_1876",0.231155633336504,0.579555872099795,0.900863705644838,0.282251883955942,0.646496400648714,0.319546522717382,0.545810584231274
"Simulated_3573",0.0638371947545583,0.126131841301044,0.972939005802605,0.0198906901599698,0.430709690590866,0.215563945209698,0.476818271430033
